spend_id,date,channel,campaign_id,spend_amount
SPEND-001793,2025-09-14,Paid Search,CMP-0057,14.44
SPEND-001794,2025-09-14,Paid Search,CMP-0058,378.6
SPEND-001795,2025-09-14,Paid Social,CMP-0059,60.29
SPEND-001796,2025-09-14,Paid Social,CMP-0060,319.14
SPEND-001797,2025-09-14,Email,CMP-0061,81.12
SPEND-001798,2025-09-14,Affiliate,CMP-0062,156.19
SPEND-001799,2025-09-14,Display,CMP-0063,253.96
SPEND-001800,2025-09-15,Paid Search,CMP-0057,388.29
SPEND-001801,2025-09-15,Paid Search,CMP-0058,241.42
SPEND-001802,2025-09-15,Paid Social,CMP-0059,512.01
SPEND-001803,2025-09-15,Paid Social,CMP-0060,105.98
SPEND-001804,2025-09-15,Email,CMP-0061,91.52
SPEND-001805,2025-09-15,Affiliate,CMP-0062,250.63
SPEND-001806,2025-09-15,Display,CMP-0063,321.89
SPEND-001807,2025-09-16,Paid Search,CMP-0057,422.93
SPEND-001808,2025-09-16,Paid Search,CMP-0058,0.14
SPEND-001809,2025-09-16,Paid Social,CMP-0059,295.6
SPEND-001810,2025-09-16,Paid Social,CMP-0060,284.91
SPEND-001811,2025-09-16,Email,CMP-0061,99.9
SPEND-001812,2025-09-16,Affiliate,CMP-0062,252.94
SPEND-001813,2025-09-16,Display,CMP-0063,231.75
SPEND-001814,2025-09-17,Paid Search,CMP-0057,494.93
SPEND-001815,2025-09-17,Paid Search,CMP-0058,118.69
SPEND-001816,2025-09-17,Paid Social,CMP-0059,113.09
SPEND-001817,2025-09-17,Paid Social,CMP-0060,143.29
SPEND-001818,2025-09-17,Email,CMP-0061,107.25
SPEND-001819,2025-09-17,Affiliate,CMP-0062,340.59
SPEND-001820,2025-09-17,Display,CMP-0063,517.83
SPEND-001821,2025-09-18,Paid Search,CMP-0057,215.47
SPEND-001822,2025-09-18,Paid Search,CMP-0058,336.3
SPEND-001823,2025-09-18,Paid Social,CMP-0059,158.59
SPEND-001824,2025-09-18,Paid Social,CMP-0060,230.66
SPEND-001825,2025-09-18,Email,CMP-0061,105.4
SPEND-001826,2025-09-18,Affiliate,CMP-0062,187.87
SPEND-001827,2025-09-18,Display,CMP-0063,314.31
SPEND-001828,2025-09-19,Paid Search,CMP-0057,281.76
SPEND-001829,2025-09-19,Paid Search,CMP-0058,356.23
SPEND-001830,2025-09-19,Paid Social,CMP-0059,373.53
SPEND-001831,2025-09-19,Paid Social,CMP-0060,234.38
SPEND-001832,2025-09-19,Email,CMP-0061,121.26
SPEND-001833,2025-09-19,Affiliate,CMP-0062,248.8
SPEND-001834,2025-09-19,Display,CMP-0063,344.6
SPEND-001835,2025-09-20,Paid Search,CMP-0057,312.77
SPEND-001836,2025-09-20,Paid Search,CMP-0058,133.33
SPEND-001837,2025-09-20,Paid Social,CMP-0059,361.5
SPEND-001838,2025-09-20,Paid Social,CMP-0060,63.64
SPEND-001839,2025-09-20,Email,CMP-0061,75.17
SPEND-001840,2025-09-20,Affiliate,CMP-0062,234.46
SPEND-001841,2025-09-20,Display,CMP-0063,278.59
SPEND-001842,2025-09-21,Paid Search,CMP-0057,384.99
SPEND-001843,2025-09-21,Paid Search,CMP-0058,25.86
SPEND-001844,2025-09-21,Paid Social,CMP-0059,32.46
SPEND-001845,2025-09-21,Paid Social,CMP-0060,189.94
SPEND-001846,2025-09-21,Email,CMP-0061,82.7
SPEND-001847,2025-09-21,Affiliate,CMP-0062,236.0
SPEND-001848,2025-09-21,Display,CMP-0063,309.3
SPEND-001849,2025-09-22,Paid Search,CMP-0057,375.85
SPEND-001850,2025-09-22,Paid Search,CMP-0058,208.0
SPEND-001851,2025-09-22,Paid Social,CMP-0059,510.1
SPEND-001852,2025-09-22,Paid Social,CMP-0060,129.06
SPEND-001853,2025-09-22,Email,CMP-0061,93.84
SPEND-001854,2025-09-22,Affiliate,CMP-0062,275.38
SPEND-001855,2025-09-22,Display,CMP-0063,376.11
SPEND-001856,2025-09-23,Paid Search,CMP-0057,418.1
SPEND-001857,2025-09-23,Paid Search,CMP-0058,193.66
SPEND-001858,2025-09-23,Paid Social,CMP-0059,256.12
SPEND-001859,2025-09-23,Paid Social,CMP-0060,143.49
SPEND-001860,2025-09-23,Email,CMP-0061,109.78
SPEND-001861,2025-09-23,Affiliate,CMP-0062,392.04
SPEND-001862,2025-09-23,Display,CMP-0063,296.05
SPEND-001863,2025-09-24,Paid Search,CMP-0057,212.4
SPEND-001864,2025-09-24,Paid Search,CMP-0058,347.96
SPEND-001865,2025-09-24,Paid Social,CMP-0059,94.11
SPEND-001866,2025-09-24,Paid Social,CMP-0060,416.8
SPEND-001867,2025-09-24,Email,CMP-0061,96.54
SPEND-001868,2025-09-24,Affiliate,CMP-0062,251.61
SPEND-001869,2025-09-24,Display,CMP-0063,344.67
SPEND-001870,2025-09-25,Paid Search,CMP-0057,288.86
SPEND-001871,2025-09-25,Paid Search,CMP-0058,273.19
SPEND-001872,2025-09-25,Paid Social,CMP-0059,336.28
SPEND-001873,2025-09-25,Paid Social,CMP-0060,144.09
SPEND-001874,2025-09-25,Email,CMP-0061,99.2
SPEND-001875,2025-09-25,Affiliate,CMP-0062,280.71
SPEND-001876,2025-09-25,Display,CMP-0063,431.01
SPEND-001877,2025-09-26,Paid Search,CMP-0057,493.82
SPEND-001878,2025-09-26,Paid Search,CMP-0058,284.23
SPEND-001879,2025-09-26,Paid Social,CMP-0059,318.99
SPEND-001880,2025-09-26,Paid Social,CMP-0060,219.67
SPEND-001881,2025-09-26,Email,CMP-0061,81.18
SPEND-001882,2025-09-26,Affiliate,CMP-0062,268.88
SPEND-001883,2025-09-26,Display,CMP-0063,239.7
SPEND-001884,2025-09-27,Paid Search,CMP-0057,208.93
SPEND-001885,2025-09-27,Paid Search,CMP-0058,57.0
SPEND-001886,2025-09-27,Paid Social,CMP-0059,215.56
SPEND-001887,2025-09-27,Paid Social,CMP-0060,129.54
SPEND-001888,2025-09-27,Email,CMP-0061,70.4
SPEND-001889,2025-09-27,Affiliate,CMP-0062,212.37
SPEND-001890,2025-09-27,Display,CMP-0063,249.72
SPEND-001891,2025-09-28,Paid Search,CMP-0057,486.98
SPEND-001892,2025-09-28,Paid Search,CMP-0058,45.31
SPEND-001893,2025-09-28,Paid Social,CMP-0059,227.6
SPEND-001894,2025-09-28,Paid Social,CMP-0060,148.18
SPEND-001895,2025-09-28,Email,CMP-0061,62.14
SPEND-001896,2025-09-28,Affiliate,CMP-0062,140.66
SPEND-001897,2025-09-28,Display,CMP-0063,279.41
SPEND-001898,2025-09-29,Paid Search,CMP-0057,132.34
SPEND-001899,2025-09-29,Paid Search,CMP-0058,331.91
SPEND-001900,2025-09-29,Paid Social,CMP-0059,285.1
SPEND-001901,2025-09-29,Paid Social,CMP-0060,53.69
SPEND-001902,2025-09-29,Email,CMP-0061,112.1
SPEND-001903,2025-09-29,Affiliate,CMP-0062,219.28
SPEND-001904,2025-09-29,Display,CMP-0063,467.11
SPEND-001905,2025-09-30,Paid Search,CMP-0057,229.39
SPEND-001906,2025-09-30,Paid Search,CMP-0058,291.01
SPEND-001907,2025-09-30,Paid Social,CMP-0059,478.12
SPEND-001908,2025-09-30,Paid Social,CMP-0060,13.04
SPEND-001909,2025-09-30,Email,CMP-0061,133.2
SPEND-001910,2025-09-30,Affiliate,CMP-0062,217.96
SPEND-001911,2025-09-30,Display,CMP-0063,313.82
SPEND-001912,2025-10-01,Paid Search,CMP-0064,222.62
SPEND-001913,2025-10-01,Paid Search,CMP-0065,501.49
SPEND-001914,2025-10-01,Paid Social,CMP-0066,47.17
SPEND-001915,2025-10-01,Paid Social,CMP-0067,453.06
SPEND-001916,2025-10-01,Email,CMP-0068,120.79
SPEND-001917,2025-10-01,Affiliate,CMP-0069,238.69
SPEND-001918,2025-10-01,Display,CMP-0070,339.28
SPEND-001919,2025-10-02,Paid Search,CMP-0064,340.66
SPEND-001920,2025-10-02,Paid Search,CMP-0065,276.0
SPEND-001921,2025-10-02,Paid Social,CMP-0066,401.94
SPEND-001922,2025-10-02,Paid Social,CMP-0067,143.01
SPEND-001923,2025-10-02,Email,CMP-0068,82.58
SPEND-001924,2025-10-02,Affiliate,CMP-0069,201.21
SPEND-001925,2025-10-02,Display,CMP-0070,323.26
SPEND-001926,2025-10-03,Paid Search,CMP-0064,26.62
SPEND-001927,2025-10-03,Paid Search,CMP-0065,511.62
SPEND-001928,2025-10-03,Paid Social,CMP-0066,130.36
SPEND-001929,2025-10-03,Paid Social,CMP-0067,216.17
SPEND-001930,2025-10-03,Email,CMP-0068,89.56
SPEND-001931,2025-10-03,Affiliate,CMP-0069,255.31
SPEND-001932,2025-10-03,Display,CMP-0070,262.24
SPEND-001933,2025-10-04,Paid Search,CMP-0064,210.91
SPEND-001934,2025-10-04,Paid Search,CMP-0065,289.78
SPEND-001935,2025-10-04,Paid Social,CMP-0066,30.7
SPEND-001936,2025-10-04,Paid Social,CMP-0067,303.2
SPEND-001937,2025-10-04,Email,CMP-0068,73.22
SPEND-001938,2025-10-04,Affiliate,CMP-0069,234.93
SPEND-001939,2025-10-04,Display,CMP-0070,258.79
SPEND-001940,2025-10-05,Paid Search,CMP-0064,329.22
SPEND-001941,2025-10-05,Paid Search,CMP-0065,15.1
SPEND-001942,2025-10-05,Paid Social,CMP-0066,286.25
SPEND-001943,2025-10-05,Paid Social,CMP-0067,80.94
SPEND-001944,2025-10-05,Email,CMP-0068,76.2
SPEND-001945,2025-10-05,Affiliate,CMP-0069,190.48
SPEND-001946,2025-10-05,Display,CMP-0070,229.57
SPEND-001947,2025-10-06,Paid Search,CMP-0064,346.0
SPEND-001948,2025-10-06,Paid Search,CMP-0065,306.75
SPEND-001949,2025-10-06,Paid Social,CMP-0066,138.23
SPEND-001950,2025-10-06,Paid Social,CMP-0067,109.28
SPEND-001951,2025-10-06,Email,CMP-0068,74.07
SPEND-001952,2025-10-06,Affiliate,CMP-0069,315.69
SPEND-001953,2025-10-06,Display,CMP-0070,220.24
SPEND-001954,2025-10-07,Paid Search,CMP-0064,356.1
SPEND-001955,2025-10-07,Paid Search,CMP-0065,154.32
SPEND-001956,2025-10-07,Paid Social,CMP-0066,360.88
SPEND-001957,2025-10-07,Paid Social,CMP-0067,39.74
SPEND-001958,2025-10-07,Email,CMP-0068,102.04
SPEND-001959,2025-10-07,Affiliate,CMP-0069,226.31
SPEND-001960,2025-10-07,Display,CMP-0070,305.35
SPEND-001961,2025-10-08,Paid Search,CMP-0064,184.66
SPEND-001962,2025-10-08,Paid Search,CMP-0065,143.47
SPEND-001963,2025-10-08,Paid Social,CMP-0066,395.29
SPEND-001964,2025-10-08,Paid Social,CMP-0067,159.29
SPEND-001965,2025-10-08,Email,CMP-0068,128.91
SPEND-001966,2025-10-08,Affiliate,CMP-0069,208.36
SPEND-001967,2025-10-08,Display,CMP-0070,347.1
SPEND-001968,2025-10-09,Paid Search,CMP-0064,643.7
SPEND-001969,2025-10-09,Paid Search,CMP-0065,26.92
SPEND-001970,2025-10-09,Paid Social,CMP-0066,66.53
SPEND-001971,2025-10-09,Paid Social,CMP-0067,315.21
SPEND-001972,2025-10-09,Email,CMP-0068,130.37
SPEND-001973,2025-10-09,Affiliate,CMP-0069,246.63
SPEND-001974,2025-10-09,Display,CMP-0070,419.81
SPEND-001975,2025-10-10,Paid Search,CMP-0064,52.53
SPEND-001976,2025-10-10,Paid Search,CMP-0065,340.1
SPEND-001977,2025-10-10,Paid Social,CMP-0066,394.22
SPEND-001978,2025-10-10,Paid Social,CMP-0067,81.06
SPEND-001979,2025-10-10,Email,CMP-0068,63.96
SPEND-001980,2025-10-10,Affiliate,CMP-0069,278.73
SPEND-001981,2025-10-10,Display,CMP-0070,148.64
SPEND-001982,2025-10-11,Paid Search,CMP-0064,103.86
SPEND-001983,2025-10-11,Paid Search,CMP-0065,312.51
SPEND-001984,2025-10-11,Paid Social,CMP-0066,89.5
SPEND-001985,2025-10-11,Paid Social,CMP-0067,227.22
SPEND-001986,2025-10-11,Email,CMP-0068,82.31
SPEND-001987,2025-10-11,Affiliate,CMP-0069,249.52
SPEND-001988,2025-10-11,Display,CMP-0070,207.96
SPEND-001989,2025-10-12,Paid Search,CMP-0064,187.36
SPEND-001990,2025-10-12,Paid Search,CMP-0065,388.91
SPEND-001991,2025-10-12,Paid Social,CMP-0066,181.55
SPEND-001992,2025-10-12,Paid Social,CMP-0067,139.35
SPEND-001993,2025-10-12,Email,CMP-0068,75.94
SPEND-001994,2025-10-12,Affiliate,CMP-0069,275.49
SPEND-001995,2025-10-12,Display,CMP-0070,295.98
SPEND-001996,2025-10-13,Paid Search,CMP-0064,561.71
SPEND-001997,2025-10-13,Paid Search,CMP-0065,104.66
SPEND-001998,2025-10-13,Paid Social,CMP-0066,112.55
SPEND-001999,2025-10-13,Paid Social,CMP-0067,369.03
SPEND-002000,2025-10-13,Email,CMP-0068,125.53
SPEND-002001,2025-10-13,Affiliate,CMP-0069,154.31
SPEND-002002,2025-10-13,Display,CMP-0070,381.45
SPEND-002003,2025-10-14,Paid Search,CMP-0064,432.36
SPEND-002004,2025-10-14,Paid Search,CMP-0065,209.61
SPEND-002005,2025-10-14,Paid Social,CMP-0066,137.11
SPEND-002006,2025-10-14,Paid Social,CMP-0067,290.44
SPEND-002007,2025-10-14,Email,CMP-0068,96.6
SPEND-002008,2025-10-14,Affiliate,CMP-0069,335.14
SPEND-002009,2025-10-14,Display,CMP-0070,397.02
SPEND-002010,2025-10-15,Paid Search,CMP-0064,494.98
SPEND-002011,2025-10-15,Paid Search,CMP-0065,283.67
SPEND-002012,2025-10-15,Paid Social,CMP-0066,278.93
SPEND-002013,2025-10-15,Paid Social,CMP-0067,232.81
SPEND-002014,2025-10-15,Email,CMP-0068,107.01
SPEND-002015,2025-10-15,Affiliate,CMP-0069,289.74
SPEND-002016,2025-10-15,Display,CMP-0070,396.35
SPEND-002017,2025-10-16,Paid Search,CMP-0064,248.01
SPEND-002018,2025-10-16,Paid Search,CMP-0065,470.13
SPEND-002019,2025-10-16,Paid Social,CMP-0066,164.14
SPEND-002020,2025-10-16,Paid Social,CMP-0067,122.66
SPEND-002021,2025-10-16,Email,CMP-0068,135.29
SPEND-002022,2025-10-16,Affiliate,CMP-0069,307.11
SPEND-002023,2025-10-16,Display,CMP-0070,326.78
SPEND-002024,2025-10-17,Paid Search,CMP-0064,771.43
SPEND-002025,2025-10-17,Paid Search,CMP-0065,42.83
SPEND-002026,2025-10-17,Paid Social,CMP-0066,565.39
SPEND-002027,2025-10-17,Paid Social,CMP-0067,40.61
SPEND-002028,2025-10-17,Email,CMP-0068,117.13
SPEND-002029,2025-10-17,Affiliate,CMP-0069,255.48
SPEND-002030,2025-10-17,Display,CMP-0070,278.98
SPEND-002031,2025-10-18,Paid Search,CMP-0064,263.83
SPEND-002032,2025-10-18,Paid Search,CMP-0065,88.99
SPEND-002033,2025-10-18,Paid Social,CMP-0066,161.37
SPEND-002034,2025-10-18,Paid Social,CMP-0067,220.21
SPEND-002035,2025-10-18,Email,CMP-0068,54.93
SPEND-002036,2025-10-18,Affiliate,CMP-0069,162.16
SPEND-002037,2025-10-18,Display,CMP-0070,350.13
SPEND-002038,2025-10-19,Paid Search,CMP-0064,538.63
SPEND-002039,2025-10-19,Paid Search,CMP-0065,100.1
SPEND-002040,2025-10-19,Paid Social,CMP-0066,127.59
SPEND-002041,2025-10-19,Paid Social,CMP-0067,296.52
SPEND-002042,2025-10-19,Email,CMP-0068,98.66
SPEND-002043,2025-10-19,Affiliate,CMP-0069,188.77
SPEND-002044,2025-10-19,Display,CMP-0070,159.85
SPEND-002045,2025-10-20,Paid Search,CMP-0064,110.69
SPEND-002046,2025-10-20,Paid Search,CMP-0065,733.66
SPEND-002047,2025-10-20,Paid Social,CMP-0066,304.71
SPEND-002048,2025-10-20,Paid Social,CMP-0067,383.15
SPEND-002049,2025-10-20,Email,CMP-0068,138.73
SPEND-002050,2025-10-20,Affiliate,CMP-0069,283.42
SPEND-002051,2025-10-20,Display,CMP-0070,320.03
SPEND-002052,2025-10-21,Paid Search,CMP-0064,455.93
SPEND-002053,2025-10-21,Paid Search,CMP-0065,180.86
SPEND-002054,2025-10-21,Paid Social,CMP-0066,480.9
SPEND-002055,2025-10-21,Paid Social,CMP-0067,68.62
SPEND-002056,2025-10-21,Email,CMP-0068,105.57
SPEND-002057,2025-10-21,Affiliate,CMP-0069,230.21
SPEND-002058,2025-10-21,Display,CMP-0070,316.75
SPEND-002059,2025-10-22,Paid Search,CMP-0064,444.6
SPEND-002060,2025-10-22,Paid Search,CMP-0065,131.46
SPEND-002061,2025-10-22,Paid Social,CMP-0066,80.59
SPEND-002062,2025-10-22,Paid Social,CMP-0067,381.73
SPEND-002063,2025-10-22,Email,CMP-0068,105.02
SPEND-002064,2025-10-22,Affiliate,CMP-0069,322.16
SPEND-002065,2025-10-22,Display,CMP-0070,229.71
SPEND-002066,2025-10-23,Paid Search,CMP-0064,89.82
SPEND-002067,2025-10-23,Paid Search,CMP-0065,690.34
SPEND-002068,2025-10-23,Paid Social,CMP-0066,87.37
SPEND-002069,2025-10-23,Paid Social,CMP-0067,313.18
SPEND-002070,2025-10-23,Email,CMP-0068,119.52
SPEND-002071,2025-10-23,Affiliate,CMP-0069,308.33
SPEND-002072,2025-10-23,Display,CMP-0070,255.46
SPEND-002073,2025-10-24,Paid Search,CMP-0064,189.19
SPEND-002074,2025-10-24,Paid Search,CMP-0065,453.65
SPEND-002075,2025-10-24,Paid Social,CMP-0066,265.4
SPEND-002076,2025-10-24,Paid Social,CMP-0067,219.71
SPEND-002077,2025-10-24,Email,CMP-0068,83.37
SPEND-002078,2025-10-24,Affiliate,CMP-0069,252.35
SPEND-002079,2025-10-24,Display,CMP-0070,352.36
SPEND-002080,2025-10-25,Paid Search,CMP-0064,47.07
SPEND-002081,2025-10-25,Paid Search,CMP-0065,285.52
SPEND-002082,2025-10-25,Paid Social,CMP-0066,64.27
SPEND-002083,2025-10-25,Paid Social,CMP-0067,273.24
SPEND-002084,2025-10-25,Email,CMP-0068,67.81
SPEND-002085,2025-10-25,Affiliate,CMP-0069,202.08
SPEND-002086,2025-10-25,Display,CMP-0070,264.52
SPEND-002087,2025-10-26,Paid Search,CMP-0064,272.91
SPEND-002088,2025-10-26,Paid Search,CMP-0065,298.26
SPEND-002089,2025-10-26,Paid Social,CMP-0066,205.49
SPEND-002090,2025-10-26,Paid Social,CMP-0067,197.85
SPEND-002091,2025-10-26,Email,CMP-0068,55.11
SPEND-002092,2025-10-26,Affiliate,CMP-0069,258.92
SPEND-002093,2025-10-26,Display,CMP-0070,361.17
SPEND-002094,2025-10-27,Paid Search,CMP-0064,425.87
SPEND-002095,2025-10-27,Paid Search,CMP-0065,29.56
SPEND-002096,2025-10-27,Paid Social,CMP-0066,488.34
SPEND-002097,2025-10-27,Paid Social,CMP-0067,15.04
SPEND-002098,2025-10-27,Email,CMP-0068,91.21
SPEND-002099,2025-10-27,Affiliate,CMP-0069,301.84
SPEND-002100,2025-10-27,Display,CMP-0070,329.63
SPEND-002101,2025-10-28,Paid Search,CMP-0064,70.22
SPEND-002102,2025-10-28,Paid Search,CMP-0065,459.04
SPEND-002103,2025-10-28,Paid Social,CMP-0066,26.28
SPEND-002104,2025-10-28,Paid Social,CMP-0067,248.24
SPEND-002105,2025-10-28,Email,CMP-0068,102.7
SPEND-002106,2025-10-28,Affiliate,CMP-0069,294.45
SPEND-002107,2025-10-28,Display,CMP-0070,451.06
SPEND-002108,2025-10-29,Paid Search,CMP-0064,460.18
SPEND-002109,2025-10-29,Paid Search,CMP-0065,148.03
SPEND-002110,2025-10-29,Paid Social,CMP-0066,97.21
SPEND-002111,2025-10-29,Paid Social,CMP-0067,365.47
SPEND-002112,2025-10-29,Email,CMP-0068,60.87
SPEND-002113,2025-10-29,Affiliate,CMP-0069,287.8
SPEND-002114,2025-10-29,Display,CMP-0070,435.03
SPEND-002115,2025-10-30,Paid Search,CMP-0064,393.4
SPEND-002116,2025-10-30,Paid Search,CMP-0065,196.6
SPEND-002117,2025-10-30,Paid Social,CMP-0066,265.53
SPEND-002118,2025-10-30,Paid Social,CMP-0067,221.2
SPEND-002119,2025-10-30,Email,CMP-0068,105.53
SPEND-002120,2025-10-30,Affiliate,CMP-0069,399.99
SPEND-002121,2025-10-30,Display,CMP-0070,309.99
SPEND-002122,2025-10-31,Paid Search,CMP-0064,190.75
SPEND-002123,2025-10-31,Paid Search,CMP-0065,468.93
SPEND-002124,2025-10-31,Paid Social,CMP-0066,60.77
SPEND-002125,2025-10-31,Paid Social,CMP-0067,236.04
SPEND-002126,2025-10-31,Email,CMP-0068,109.97
SPEND-002127,2025-10-31,Affiliate,CMP-0069,250.44
SPEND-002128,2025-10-31,Display,CMP-0070,397.97
SPEND-002129,2025-11-01,Paid Search,CMP-0071,221.94
SPEND-002130,2025-11-01,Paid Search,CMP-0072,290.14
SPEND-002131,2025-11-01,Paid Social,CMP-0073,344.72
SPEND-002132,2025-11-01,Paid Social,CMP-0074,64.09
SPEND-002133,2025-11-01,Email,CMP-0075,101.79
SPEND-002134,2025-11-01,Affiliate,CMP-0076,259.99
SPEND-002135,2025-11-01,Display,CMP-0077,253.33
SPEND-002136,2025-11-02,Paid Search,CMP-0071,567.49
SPEND-002137,2025-11-02,Paid Search,CMP-0072,8.62
SPEND-002138,2025-11-02,Paid Social,CMP-0073,72.6
SPEND-002139,2025-11-02,Paid Social,CMP-0074,365.69
SPEND-002140,2025-11-02,Email,CMP-0075,74.31
SPEND-002141,2025-11-02,Affiliate,CMP-0076,159.26
SPEND-002142,2025-11-02,Display,CMP-0077,375.21
SPEND-002143,2025-11-03,Paid Search,CMP-0071,128.41
SPEND-002144,2025-11-03,Paid Search,CMP-0072,581.92
SPEND-002145,2025-11-03,Paid Social,CMP-0073,44.79
SPEND-002146,2025-11-03,Paid Social,CMP-0074,449.71
SPEND-002147,2025-11-03,Email,CMP-0075,113.01
SPEND-002148,2025-11-03,Affiliate,CMP-0076,247.66
SPEND-002149,2025-11-03,Display,CMP-0077,479.22
SPEND-002150,2025-11-04,Paid Search,CMP-0071,578.85
SPEND-002151,2025-11-04,Paid Search,CMP-0072,136.71
SPEND-002152,2025-11-04,Paid Social,CMP-0073,4.59
SPEND-002153,2025-11-04,Paid Social,CMP-0074,353.12
SPEND-002154,2025-11-04,Email,CMP-0075,78.88
SPEND-002155,2025-11-04,Affiliate,CMP-0076,131.05
SPEND-002156,2025-11-04,Display,CMP-0077,404.39
SPEND-002157,2025-11-05,Paid Search,CMP-0071,125.3
SPEND-002158,2025-11-05,Paid Search,CMP-0072,331.38
SPEND-002159,2025-11-05,Paid Social,CMP-0073,337.18
SPEND-002160,2025-11-05,Paid Social,CMP-0074,209.21
SPEND-002161,2025-11-05,Email,CMP-0075,95.79
SPEND-002162,2025-11-05,Affiliate,CMP-0076,220.35
SPEND-002163,2025-11-05,Display,CMP-0077,404.31
SPEND-002164,2025-11-06,Paid Search,CMP-0071,321.2
SPEND-002165,2025-11-06,Paid Search,CMP-0072,67.06
SPEND-002166,2025-11-06,Paid Social,CMP-0073,383.05
SPEND-002167,2025-11-06,Paid Social,CMP-0074,52.97
SPEND-002168,2025-11-06,Email,CMP-0075,80.41
SPEND-002169,2025-11-06,Affiliate,CMP-0076,176.41
SPEND-002170,2025-11-06,Display,CMP-0077,362.42
SPEND-002171,2025-11-07,Paid Search,CMP-0071,55.0
SPEND-002172,2025-11-07,Paid Search,CMP-0072,392.33
SPEND-002173,2025-11-07,Paid Social,CMP-0073,359.97
SPEND-002174,2025-11-07,Paid Social,CMP-0074,86.0
SPEND-002175,2025-11-07,Email,CMP-0075,68.38
SPEND-002176,2025-11-07,Affiliate,CMP-0076,170.76
SPEND-002177,2025-11-07,Display,CMP-0077,395.93
SPEND-002178,2025-11-08,Paid Search,CMP-0071,160.5
SPEND-002179,2025-11-08,Paid Search,CMP-0072,311.87
SPEND-002180,2025-11-08,Paid Social,CMP-0073,357.63
SPEND-002181,2025-11-08,Paid Social,CMP-0074,55.34
SPEND-002182,2025-11-08,Email,CMP-0075,83.21
SPEND-002183,2025-11-08,Affiliate,CMP-0076,82.74
SPEND-002184,2025-11-08,Display,CMP-0077,157.13
SPEND-002185,2025-11-09,Paid Search,CMP-0071,153.37
SPEND-002186,2025-11-09,Paid Search,CMP-0072,278.11
SPEND-002187,2025-11-09,Paid Social,CMP-0073,281.21
SPEND-002188,2025-11-09,Paid Social,CMP-0074,122.5
SPEND-002189,2025-11-09,Email,CMP-0075,71.68
SPEND-002190,2025-11-09,Affiliate,CMP-0076,174.99
SPEND-002191,2025-11-09,Display,CMP-0077,170.5
SPEND-002192,2025-11-10,Paid Search,CMP-0071,70.32
SPEND-002193,2025-11-10,Paid Search,CMP-0072,449.76
SPEND-002194,2025-11-10,Paid Social,CMP-0073,340.84
SPEND-002195,2025-11-10,Paid Social,CMP-0074,80.89
SPEND-002196,2025-11-10,Email,CMP-0075,103.56
SPEND-002197,2025-11-10,Affiliate,CMP-0076,322.03
SPEND-002198,2025-11-10,Display,CMP-0077,409.66
SPEND-002199,2025-11-11,Paid Search,CMP-0071,279.25
SPEND-002200,2025-11-11,Paid Search,CMP-0072,350.74
SPEND-002201,2025-11-11,Paid Social,CMP-0073,347.18
SPEND-002202,2025-11-11,Paid Social,CMP-0074,136.38
SPEND-002203,2025-11-11,Email,CMP-0075,86.65
SPEND-002204,2025-11-11,Affiliate,CMP-0076,312.19
SPEND-002205,2025-11-11,Display,CMP-0077,354.61
SPEND-002206,2025-11-12,Paid Search,CMP-0071,401.3
SPEND-002207,2025-11-12,Paid Search,CMP-0072,243.85
SPEND-002208,2025-11-12,Paid Social,CMP-0073,239.05
SPEND-002209,2025-11-12,Paid Social,CMP-0074,90.77
SPEND-002210,2025-11-12,Email,CMP-0075,87.08
SPEND-002211,2025-11-12,Affiliate,CMP-0076,241.04
SPEND-002212,2025-11-12,Display,CMP-0077,402.53
SPEND-002213,2025-11-13,Paid Search,CMP-0071,192.73
SPEND-002214,2025-11-13,Paid Search,CMP-0072,425.03
SPEND-002215,2025-11-13,Paid Social,CMP-0073,237.39
SPEND-002216,2025-11-13,Paid Social,CMP-0074,186.58
SPEND-002217,2025-11-13,Email,CMP-0075,111.08
SPEND-002218,2025-11-13,Affiliate,CMP-0076,338.0
SPEND-002219,2025-11-13,Display,CMP-0077,298.72
SPEND-002220,2025-11-14,Paid Search,CMP-0071,322.71
SPEND-002221,2025-11-14,Paid Search,CMP-0072,297.16
SPEND-002222,2025-11-14,Paid Social,CMP-0073,78.05
SPEND-002223,2025-11-14,Paid Social,CMP-0074,453.38
SPEND-002224,2025-11-14,Email,CMP-0075,126.28
SPEND-002225,2025-11-14,Affiliate,CMP-0076,265.93
SPEND-002226,2025-11-14,Display,CMP-0077,411.8
SPEND-002227,2025-11-15,Paid Search,CMP-0071,202.56
SPEND-002228,2025-11-15,Paid Search,CMP-0072,325.4
SPEND-002229,2025-11-15,Paid Social,CMP-0073,48.32
SPEND-002230,2025-11-15,Paid Social,CMP-0074,244.08
SPEND-002231,2025-11-15,Email,CMP-0075,77.17
SPEND-002232,2025-11-15,Affiliate,CMP-0076,191.28
SPEND-002233,2025-11-15,Display,CMP-0077,262.62
SPEND-002234,2025-11-16,Paid Search,CMP-0071,177.13
SPEND-002235,2025-11-16,Paid Search,CMP-0072,400.39
SPEND-002236,2025-11-16,Paid Social,CMP-0073,412.84
SPEND-002237,2025-11-16,Paid Social,CMP-0074,1.65
SPEND-002238,2025-11-16,Email,CMP-0075,88.5
SPEND-002239,2025-11-16,Affiliate,CMP-0076,173.16
SPEND-002240,2025-11-16,Display,CMP-0077,235.47
