customer_id,signup_date,region,acquisition_channel,segment
CUST-00534,2025-04-14,South,Organic/Direct,New
CUST-00535,2025-07-30,South,Paid Social,Returning
CUST-00536,2025-02-26,Midwest,Paid Search,VIP
CUST-00537,2025-06-16,Midwest,Paid Search,New
CUST-00538,2025-02-12,Northeast,Affiliate,New
CUST-00539,2025-07-17,West,Organic/Direct,Returning
CUST-00540,2025-01-08,Northeast,Organic/Direct,Returning
CUST-00541,2025-09-16,South,Display,VIP
CUST-00542,2025-01-21,South,Organic/Direct,New
CUST-00543,2025-03-13,South,Display,Returning
CUST-00544,2025-03-05,West,Paid Social,New
CUST-00545,2025-10-31,Midwest,Affiliate,Returning
CUST-00546,2025-01-20,West,Paid Search,Returning
CUST-00547,2025-06-06,South,Paid Search,Returning
CUST-00548,2025-08-04,South,Paid Social,New
CUST-00549,2025-07-08,South,Paid Search,New
CUST-00550,2025-09-06,West,Organic/Direct,New
CUST-00551,2025-10-21,West,Organic/Direct,New
CUST-00552,2025-05-24,Midwest,Paid Social,New
CUST-00553,2025-10-30,West,Display,Returning
CUST-00554,2025-04-27,South,Paid Social,New
CUST-00555,2025-12-26,Midwest,Paid Search,New
CUST-00556,2025-07-04,West,Paid Social,Returning
CUST-00557,2025-09-26,Midwest,Paid Search,New
CUST-00558,2025-11-16,South,Paid Social,New
CUST-00559,2025-10-17,Northeast,Paid Search,VIP
CUST-00560,2025-11-07,Northeast,Paid Search,New
CUST-00561,2025-07-15,West,Paid Search,New
CUST-00562,2025-01-16,Midwest,Organic/Direct,Returning
CUST-00563,2025-06-29,Midwest,Paid Search,New
CUST-00564,2025-03-08,Northeast,Paid Social,New
CUST-00565,2025-11-21,Midwest,Email,New
CUST-00566,2025-03-28,West,Paid Social,New
CUST-00567,2025-03-25,West,Email,Returning
CUST-00568,2025-04-02,Northeast,Paid Search,New
CUST-00569,2025-08-23,South,Affiliate,New
CUST-00570,2025-07-28,Midwest,Affiliate,New
CUST-00571,2025-12-13,South,Affiliate,VIP
CUST-00572,2025-06-01,Midwest,Affiliate,New
CUST-00573,2025-04-14,Midwest,Paid Social,Returning
CUST-00574,2025-01-18,Midwest,Paid Social,New
CUST-00575,2025-01-03,South,Paid Search,VIP
CUST-00576,2025-05-17,Midwest,Email,New
CUST-00577,2025-12-04,Midwest,Paid Search,New
CUST-00578,2025-07-11,West,Paid Social,New
CUST-00579,2025-11-23,South,Affiliate,New
CUST-00580,2025-02-07,Midwest,Paid Search,Returning
CUST-00581,2025-02-04,West,Paid Search,Returning
CUST-00582,2025-11-01,West,Affiliate,Returning
CUST-00583,2025-02-08,Northeast,Paid Social,New
CUST-00584,2025-01-19,South,Organic/Direct,Returning
CUST-00585,2025-05-28,Midwest,Organic/Direct,New
CUST-00586,2025-12-04,South,Organic/Direct,VIP
CUST-00587,2025-09-09,Northeast,Paid Social,Returning
CUST-00588,2025-02-06,South,Paid Social,Returning
CUST-00589,2025-11-02,Northeast,Affiliate,Returning
CUST-00590,2025-11-04,South,Affiliate,Returning
CUST-00591,2025-10-20,West,Affiliate,Returning
CUST-00592,2025-11-26,Midwest,Paid Social,New
CUST-00593,2025-03-29,West,Paid Search,Returning
CUST-00594,2025-12-24,West,Paid Search,New
CUST-00595,2025-04-28,West,Paid Search,New
CUST-00596,2025-10-20,Northeast,Paid Search,Returning
CUST-00597,2025-07-31,West,Organic/Direct,New
CUST-00598,2025-10-12,Northeast,Paid Search,Returning
CUST-00599,2025-08-18,Midwest,Affiliate,New
CUST-00600,2025-08-23,West,Organic/Direct,New
CUST-00601,2025-08-13,South,Paid Social,Returning
CUST-00602,2025-10-12,South,Email,New
CUST-00603,2025-09-27,Midwest,Affiliate,Returning
CUST-00604,2025-02-19,West,Paid Social,Returning
CUST-00605,2025-10-29,South,Email,Returning
CUST-00606,2025-07-15,Midwest,Organic/Direct,New
CUST-00607,2025-04-28,West,Display,Returning
CUST-00608,2025-07-07,Northeast,Organic/Direct,New
CUST-00609,2025-12-19,Northeast,Organic/Direct,New
CUST-00610,2025-11-10,South,Paid Social,New
CUST-00611,2025-11-01,West,Display,New
CUST-00612,2025-06-18,Northeast,Affiliate,New
CUST-00613,2025-10-14,Northeast,Affiliate,New
CUST-00614,2025-05-21,Northeast,Display,New
CUST-00615,2025-09-08,West,Display,Returning
CUST-00616,2025-08-22,Northeast,Organic/Direct,New
CUST-00617,2025-04-02,Midwest,Paid Social,New
CUST-00618,2025-04-08,West,Affiliate,New
CUST-00619,2025-01-23,Northeast,Paid Social,New
CUST-00620,2025-02-21,South,Affiliate,Returning
CUST-00621,2025-06-08,South,Display,VIP
CUST-00622,2025-06-24,West,Display,Returning
CUST-00623,2025-03-02,Midwest,Paid Social,Returning
CUST-00624,2025-06-02,Midwest,Email,New
CUST-00625,2025-08-09,Northeast,Paid Social,VIP
CUST-00626,2025-03-26,South,Paid Search,New
CUST-00627,2025-05-04,South,Paid Social,New
CUST-00628,2025-05-15,Northeast,Organic/Direct,New
CUST-00629,2025-07-04,Midwest,Paid Social,New
CUST-00630,2025-05-14,West,Organic/Direct,Returning
CUST-00631,2025-09-26,Northeast,Paid Social,New
CUST-00632,2025-04-30,Midwest,Display,New
CUST-00633,2025-06-08,South,Affiliate,New
CUST-00634,2025-05-19,Midwest,Affiliate,VIP
CUST-00635,2025-03-08,Midwest,Affiliate,Returning
CUST-00636,2025-09-08,Midwest,Display,VIP
CUST-00637,2025-03-27,Northeast,Organic/Direct,Returning
CUST-00638,2025-04-19,South,Affiliate,VIP
CUST-00639,2025-10-17,South,Paid Search,New
CUST-00640,2025-12-13,South,Paid Social,New
CUST-00641,2025-09-02,Northeast,Display,New
CUST-00642,2025-12-01,West,Email,New
CUST-00643,2025-11-08,Northeast,Email,Returning
CUST-00644,2025-06-25,South,Affiliate,New
CUST-00645,2025-10-09,Midwest,Paid Social,New
CUST-00646,2025-04-30,South,Display,Returning
CUST-00647,2025-06-18,Northeast,Display,New
CUST-00648,2025-07-15,Northeast,Display,New
CUST-00649,2025-12-17,Midwest,Display,New
CUST-00650,2025-11-06,Northeast,Organic/Direct,Returning
CUST-00651,2025-06-28,Northeast,Affiliate,New
CUST-00652,2025-08-27,South,Organic/Direct,New
CUST-00653,2025-03-15,West,Paid Search,New
CUST-00654,2025-10-21,Northeast,Affiliate,Returning
CUST-00655,2025-07-21,West,Display,New
CUST-00656,2025-07-14,South,Email,New
CUST-00657,2025-10-07,West,Paid Social,VIP
CUST-00658,2025-08-20,South,Email,Returning
CUST-00659,2025-01-27,South,Paid Social,New
CUST-00660,2025-04-16,South,Organic/Direct,New
CUST-00661,2025-03-06,South,Paid Social,New
CUST-00662,2025-09-26,West,Paid Search,Returning
CUST-00663,2025-01-13,Northeast,Affiliate,New
CUST-00664,2025-03-15,Midwest,Paid Social,VIP
CUST-00665,2025-08-07,Northeast,Paid Search,Returning
CUST-00666,2025-09-11,West,Affiliate,Returning
CUST-00667,2025-07-03,Midwest,Email,New
CUST-00668,2025-11-11,South,Paid Search,Returning
CUST-00669,2025-12-02,West,Affiliate,Returning
CUST-00670,2025-02-18,West,Affiliate,Returning
CUST-00671,2025-12-14,Northeast,Display,New
CUST-00672,2025-08-13,South,Paid Social,Returning
CUST-00673,2025-08-21,West,Paid Social,Returning
CUST-00674,2025-02-04,Northeast,Organic/Direct,VIP
CUST-00675,2025-08-15,South,Affiliate,Returning
CUST-00676,2025-09-22,Midwest,Paid Search,New
CUST-00677,2025-07-31,South,Organic/Direct,New
CUST-00678,2025-01-31,South,Paid Search,Returning
CUST-00679,2025-07-10,Northeast,Display,VIP
CUST-00680,2025-12-08,Northeast,Display,Returning
CUST-00681,2025-09-22,Northeast,Organic/Direct,New
CUST-00682,2025-02-20,Northeast,Organic/Direct,New
CUST-00683,2025-12-17,South,Paid Social,Returning
CUST-00684,2025-12-16,Midwest,Display,Returning
CUST-00685,2025-03-03,Northeast,Paid Social,New
CUST-00686,2025-10-20,South,Affiliate,New
CUST-00687,2025-05-29,South,Affiliate,VIP
CUST-00688,2025-08-05,South,Paid Search,New
CUST-00689,2025-06-12,West,Paid Search,New
CUST-00690,2025-10-13,Midwest,Paid Search,New
CUST-00691,2025-12-30,West,Paid Search,New
CUST-00692,2025-10-18,Northeast,Paid Social,New
CUST-00693,2025-12-06,South,Organic/Direct,Returning
CUST-00694,2025-12-12,West,Email,Returning
CUST-00695,2025-02-02,West,Display,Returning
CUST-00696,2025-04-03,South,Organic/Direct,Returning
CUST-00697,2025-09-21,South,Display,New
CUST-00698,2025-08-04,Midwest,Paid Social,New
CUST-00699,2025-01-19,South,Organic/Direct,New
CUST-00700,2025-02-04,South,Display,New
CUST-00701,2025-07-09,West,Display,Returning
CUST-00702,2025-08-13,Midwest,Organic/Direct,New
CUST-00703,2025-03-03,Northeast,Affiliate,Returning
CUST-00704,2025-03-04,South,Email,New
CUST-00705,2025-02-17,Northeast,Organic/Direct,New
CUST-00706,2025-07-26,Northeast,Email,New
CUST-00707,2025-01-03,Midwest,Organic/Direct,New
CUST-00708,2025-07-28,South,Paid Search,Returning
CUST-00709,2025-06-23,Northeast,Paid Search,Returning
CUST-00710,2025-06-20,Northeast,Email,New
CUST-00711,2025-09-05,Northeast,Paid Search,Returning
CUST-00712,2025-07-10,West,Organic/Direct,Returning
CUST-00713,2025-09-23,South,Paid Search,New
CUST-00714,2025-10-06,Northeast,Display,New
CUST-00715,2025-12-02,Northeast,Paid Social,New
CUST-00716,2025-10-19,South,Organic/Direct,New
CUST-00717,2025-07-08,Midwest,Paid Social,Returning
CUST-00718,2025-06-29,South,Paid Search,New
CUST-00719,2025-03-28,Midwest,Paid Search,New
CUST-00720,2025-08-07,West,Email,Returning
CUST-00721,2025-02-20,Midwest,Organic/Direct,New
CUST-00722,2025-12-06,South,Organic/Direct,Returning
CUST-00723,2025-11-05,Northeast,Paid Social,New
CUST-00724,2025-02-13,West,Email,New
CUST-00725,2025-10-14,West,Paid Search,New
CUST-00726,2025-02-12,South,Email,New
CUST-00727,2025-09-21,Midwest,Affiliate,New
CUST-00728,2025-02-02,Northeast,Paid Social,Returning
CUST-00729,2025-06-28,West,Affiliate,Returning
CUST-00730,2025-08-29,South,Organic/Direct,Returning
CUST-00731,2025-09-24,Northeast,Paid Search,New
CUST-00732,2025-06-02,Midwest,Paid Search,VIP
CUST-00733,2025-12-03,Midwest,Paid Search,New
CUST-00734,2025-10-10,West,Paid Search,Returning
CUST-00735,2025-03-18,South,Paid Search,Returning
CUST-00736,2025-09-02,South,Affiliate,Returning
CUST-00737,2025-09-24,South,Paid Search,New
CUST-00738,2025-05-02,Midwest,Display,Returning
CUST-00739,2025-09-27,Midwest,Organic/Direct,Returning
CUST-00740,2025-11-24,Northeast,Organic/Direct,New
CUST-00741,2025-10-26,South,Affiliate,Returning
CUST-00742,2025-10-06,Midwest,Paid Search,New
CUST-00743,2025-08-20,Midwest,Paid Search,New
CUST-00744,2025-04-09,Northeast,Paid Search,Returning
CUST-00745,2025-10-18,Northeast,Organic/Direct,Returning
CUST-00746,2025-05-13,South,Organic/Direct,New
CUST-00747,2025-07-14,Northeast,Paid Social,New
CUST-00748,2025-04-25,Northeast,Paid Social,New
CUST-00749,2025-04-25,South,Email,New
CUST-00750,2025-02-27,Midwest,Paid Social,New
CUST-00751,2025-12-17,Midwest,Organic/Direct,New
CUST-00752,2025-02-23,Midwest,Paid Search,Returning
CUST-00753,2025-02-01,West,Paid Social,New
CUST-00754,2025-12-08,Midwest,Paid Social,New
CUST-00755,2025-07-22,South,Paid Search,New
CUST-00756,2025-06-09,West,Paid Social,New
CUST-00757,2025-09-27,South,Organic/Direct,New
CUST-00758,2025-05-20,Midwest,Paid Search,New
CUST-00759,2025-02-16,South,Affiliate,New
CUST-00760,2025-09-24,Midwest,Paid Social,New
CUST-00761,2025-03-06,Midwest,Paid Search,Returning
CUST-00762,2025-07-21,South,Paid Search,Returning
CUST-00763,2025-12-13,Midwest,Paid Social,New
CUST-00764,2025-12-08,Northeast,Paid Search,New
CUST-00765,2025-05-12,Midwest,Paid Social,New
CUST-00766,2025-10-12,Northeast,Organic/Direct,New
CUST-00767,2025-08-12,Midwest,Display,Returning
CUST-00768,2025-06-24,South,Organic/Direct,Returning
CUST-00769,2025-02-21,West,Paid Social,New
CUST-00770,2025-05-18,Northeast,Display,New
CUST-00771,2025-08-26,South,Affiliate,New
CUST-00772,2025-12-27,Midwest,Paid Search,New
CUST-00773,2025-01-02,Northeast,Paid Social,VIP
CUST-00774,2025-09-19,Northeast,Email,New
CUST-00775,2025-11-05,Northeast,Display,New
CUST-00776,2025-12-14,Northeast,Email,New
CUST-00777,2025-06-04,Midwest,Paid Search,New
CUST-00778,2025-02-13,Midwest,Organic/Direct,New
CUST-00779,2025-04-09,South,Paid Search,New
CUST-00780,2025-11-07,Northeast,Organic/Direct,New
CUST-00781,2025-11-17,Northeast,Organic/Direct,New
CUST-00782,2025-08-21,Northeast,Organic/Direct,Returning
CUST-00783,2025-02-14,South,Display,New
CUST-00784,2025-02-14,Midwest,Paid Search,New
CUST-00785,2025-06-24,South,Affiliate,Returning
CUST-00786,2025-08-03,Northeast,Display,New
CUST-00787,2025-01-12,Northeast,Display,VIP
CUST-00788,2025-09-08,West,Paid Social,VIP
CUST-00789,2025-07-18,Northeast,Paid Search,New
CUST-00790,2025-01-05,Northeast,Paid Social,New
CUST-00791,2025-02-04,Northeast,Email,Returning
CUST-00792,2025-06-15,West,Affiliate,New
CUST-00793,2025-09-21,South,Organic/Direct,New
CUST-00794,2025-10-29,South,Display,Returning
CUST-00795,2025-06-07,West,Affiliate,New
CUST-00796,2025-04-18,Northeast,Paid Social,Returning
CUST-00797,2025-12-20,West,Email,Returning
CUST-00798,2025-06-17,Northeast,Paid Social,Returning
CUST-00799,2025-04-26,South,Paid Search,Returning
CUST-00800,2025-06-11,Midwest,Paid Search,Returning
CUST-00801,2025-01-05,Midwest,Paid Social,New
CUST-00802,2025-04-21,West,Paid Social,VIP
CUST-00803,2025-07-08,Northeast,Affiliate,VIP
CUST-00804,2025-12-02,West,Paid Search,Returning
CUST-00805,2025-09-27,Midwest,Paid Social,Returning
CUST-00806,2025-10-13,South,Paid Search,Returning
CUST-00807,2025-07-18,West,Affiliate,New
CUST-00808,2025-02-10,Northeast,Affiliate,Returning
CUST-00809,2025-05-23,West,Paid Social,New
CUST-00810,2025-12-30,South,Paid Search,New
CUST-00811,2025-01-17,South,Organic/Direct,New
CUST-00812,2025-11-17,Northeast,Affiliate,Returning
CUST-00813,2025-09-07,South,Affiliate,Returning
CUST-00814,2025-04-14,South,Email,New
CUST-00815,2025-10-11,Midwest,Organic/Direct,New
CUST-00816,2025-11-02,Northeast,Organic/Direct,New
CUST-00817,2025-01-16,Northeast,Paid Social,New
CUST-00818,2025-02-08,West,Affiliate,New
CUST-00819,2025-08-31,Northeast,Paid Search,Returning
CUST-00820,2025-12-31,South,Affiliate,New
CUST-00821,2025-01-09,West,Paid Social,New
CUST-00822,2025-08-31,Northeast,Paid Search,New
CUST-00823,2025-02-19,Northeast,Organic/Direct,New
CUST-00824,2025-08-26,South,Organic/Direct,Returning
CUST-00825,2025-08-16,Northeast,Paid Social,New
CUST-00826,2025-02-03,South,Organic/Direct,New
CUST-00827,2025-09-06,South,Paid Social,Returning
CUST-00828,2025-11-24,South,Email,New
CUST-00829,2025-11-12,Midwest,Organic/Direct,Returning
CUST-00830,2025-01-11,South,Paid Social,VIP
CUST-00831,2025-03-31,South,Email,Returning
CUST-00832,2025-03-29,Northeast,Affiliate,VIP
CUST-00833,2025-06-15,South,Paid Search,New
CUST-00834,2025-02-22,West,Paid Social,New
CUST-00835,2025-11-08,South,Paid Social,New
CUST-00836,2025-10-11,Midwest,Affiliate,New
CUST-00837,2025-10-23,Midwest,Paid Search,New
CUST-00838,2025-03-14,Northeast,Paid Search,New
CUST-00839,2025-01-06,Northeast,Display,New
CUST-00840,2025-11-29,Northeast,Paid Search,New
CUST-00841,2025-04-16,West,Paid Social,Returning
CUST-00842,2025-08-28,Northeast,Display,New
CUST-00843,2025-11-28,West,Display,New
CUST-00844,2025-01-14,Northeast,Paid Search,New
CUST-00845,2025-01-02,Midwest,Organic/Direct,Returning
CUST-00846,2025-01-02,Midwest,Display,New
CUST-00847,2025-02-27,Midwest,Paid Social,Returning
CUST-00848,2025-01-19,South,Display,New
CUST-00849,2025-10-27,West,Display,New
CUST-00850,2025-08-10,West,Affiliate,VIP
CUST-00851,2025-12-24,Northeast,Email,New
CUST-00852,2025-10-20,South,Display,New
CUST-00853,2025-12-18,Northeast,Organic/Direct,New
CUST-00854,2025-03-29,West,Affiliate,New
CUST-00855,2025-04-16,South,Organic/Direct,New
CUST-00856,2025-11-07,Midwest,Display,New
CUST-00857,2025-03-31,Northeast,Organic/Direct,New
CUST-00858,2025-01-21,Northeast,Organic/Direct,VIP
CUST-00859,2025-09-02,Northeast,Paid Search,New
CUST-00860,2025-10-20,West,Paid Search,New
CUST-00861,2025-12-20,South,Affiliate,Returning
CUST-00862,2025-12-05,West,Email,New
CUST-00863,2025-02-13,Northeast,Affiliate,Returning
CUST-00864,2025-10-09,South,Display,New
CUST-00865,2025-11-05,Northeast,Organic/Direct,Returning
CUST-00866,2025-09-12,South,Paid Social,VIP
CUST-00867,2025-10-27,Midwest,Display,New
CUST-00868,2025-11-02,Midwest,Paid Search,Returning
CUST-00869,2025-06-12,South,Email,Returning
CUST-00870,2025-01-15,Northeast,Paid Search,Returning
CUST-00871,2025-06-16,Midwest,Email,New
CUST-00872,2025-03-15,South,Email,New
CUST-00873,2025-02-11,Northeast,Display,New
CUST-00874,2025-02-15,West,Affiliate,VIP
CUST-00875,2025-09-12,Midwest,Paid Social,New
CUST-00876,2025-07-04,West,Paid Search,New
CUST-00877,2025-07-17,South,Paid Search,Returning
CUST-00878,2025-09-29,South,Organic/Direct,New
CUST-00879,2025-07-20,South,Organic/Direct,Returning
CUST-00880,2025-08-18,West,Paid Social,New
CUST-00881,2025-02-01,South,Paid Social,Returning
CUST-00882,2025-11-07,Midwest,Paid Social,New
CUST-00883,2025-06-13,Northeast,Affiliate,New
CUST-00884,2025-02-26,South,Paid Social,New
CUST-00885,2025-10-24,Northeast,Paid Search,New
CUST-00886,2025-09-26,Northeast,Paid Social,New
CUST-00887,2025-01-20,Northeast,Paid Social,New
CUST-00888,2025-03-12,South,Paid Social,Returning
CUST-00889,2025-01-06,Northeast,Paid Search,New
CUST-00890,2025-04-09,South,Affiliate,New
CUST-00891,2025-02-06,South,Email,New
CUST-00892,2025-09-17,West,Paid Social,New
CUST-00893,2025-07-10,Midwest,Email,Returning
CUST-00894,2025-12-24,South,Email,New
CUST-00895,2025-10-01,South,Display,Returning
CUST-00896,2025-08-12,Midwest,Organic/Direct,Returning
CUST-00897,2025-07-05,South,Paid Search,Returning
CUST-00898,2025-01-20,Northeast,Organic/Direct,Returning
CUST-00899,2025-01-26,West,Display,New
CUST-00900,2025-08-13,Northeast,Affiliate,VIP
CUST-00901,2025-01-02,West,Paid Social,Returning
CUST-00902,2025-01-16,South,Paid Social,Returning
CUST-00903,2025-03-21,Northeast,Paid Search,New
CUST-00904,2025-11-19,South,Organic/Direct,New
CUST-00905,2025-06-17,Northeast,Affiliate,Returning
CUST-00906,2025-09-16,South,Paid Social,New
CUST-00907,2025-05-31,South,Email,Returning
CUST-00908,2025-03-05,Northeast,Paid Search,New
CUST-00909,2025-05-16,Northeast,Paid Search,New
CUST-00910,2025-02-03,South,Affiliate,New
CUST-00911,2025-10-09,Midwest,Email,New
CUST-00912,2025-03-08,West,Display,New
CUST-00913,2025-05-18,South,Affiliate,Returning
CUST-00914,2025-12-24,South,Affiliate,Returning
CUST-00915,2025-08-05,Midwest,Organic/Direct,VIP
CUST-00916,2025-06-17,South,Paid Search,Returning
CUST-00917,2025-07-18,West,Affiliate,Returning
CUST-00918,2025-10-14,Northeast,Display,New
CUST-00919,2025-04-03,Midwest,Paid Social,Returning
CUST-00920,2025-08-21,Northeast,Paid Search,VIP
CUST-00921,2025-11-15,Midwest,Paid Search,Returning
CUST-00922,2025-07-28,South,Paid Search,New
CUST-00923,2025-06-12,Midwest,Email,Returning
CUST-00924,2025-02-22,South,Paid Search,New
CUST-00925,2025-04-01,Midwest,Affiliate,New
CUST-00926,2025-12-12,Northeast,Paid Search,Returning
CUST-00927,2025-07-17,Northeast,Paid Search,Returning
CUST-00928,2025-04-20,West,Paid Social,New
CUST-00929,2025-06-02,South,Paid Search,New
CUST-00930,2025-07-30,Midwest,Organic/Direct,Returning
CUST-00931,2025-07-16,South,Paid Social,New
CUST-00932,2025-09-13,Northeast,Paid Search,New
CUST-00933,2025-04-04,Northeast,Paid Search,Returning
CUST-00934,2025-08-25,Northeast,Paid Social,Returning
CUST-00935,2025-06-11,West,Affiliate,New
CUST-00936,2025-12-10,South,Display,New
CUST-00937,2025-02-27,South,Paid Social,New
CUST-00938,2025-02-24,Northeast,Affiliate,New
CUST-00939,2025-06-18,Northeast,Email,Returning
CUST-00940,2025-07-05,South,Organic/Direct,Returning
CUST-00941,2025-09-10,Midwest,Affiliate,New
CUST-00942,2025-05-28,West,Paid Social,New
CUST-00943,2025-11-30,South,Display,New
CUST-00944,2025-06-23,Midwest,Organic/Direct,New
CUST-00945,2025-02-17,South,Email,New
CUST-00946,2025-02-13,West,Organic/Direct,New
CUST-00947,2025-12-22,Midwest,Organic/Direct,Returning
CUST-00948,2025-02-18,South,Paid Search,New
CUST-00949,2025-12-12,West,Display,Returning
CUST-00950,2025-04-12,Northeast,Affiliate,New
CUST-00951,2025-02-04,West,Email,Returning
CUST-00952,2025-04-22,Northeast,Email,VIP
CUST-00953,2025-08-13,South,Organic/Direct,New
CUST-00954,2025-06-06,South,Affiliate,New
CUST-00955,2025-10-14,South,Email,Returning
CUST-00956,2025-08-12,Midwest,Paid Search,New
CUST-00957,2025-05-27,South,Email,New
CUST-00958,2025-08-20,Northeast,Organic/Direct,New
CUST-00959,2025-12-21,Northeast,Display,Returning
CUST-00960,2025-05-31,Northeast,Paid Search,New
CUST-00961,2025-02-26,South,Organic/Direct,New
CUST-00962,2025-05-30,Midwest,Organic/Direct,New
CUST-00963,2025-11-03,Northeast,Email,Returning
CUST-00964,2025-03-21,West,Paid Search,New
CUST-00965,2025-12-13,Midwest,Affiliate,Returning
