order_id,order_date,customer_id,channel,campaign_id,order_amount,discount_pct,discount_amount,payment_method,refund_flag,refund_amount,refund_date,chargeback_flag
ORD-000261,2025-01-06,CUST-01657,Organic/Direct,,84.41,0.1,8.44,Debit Card,False,0.0,,False
ORD-000262,2025-01-06,CUST-01890,Organic/Direct,,140.85,0.0,0.0,PayPal,False,0.0,,False
ORD-000263,2025-01-06,CUST-01023,Organic/Direct,,86.02,0.0,0.0,PayPal,False,0.0,,False
ORD-000264,2025-01-06,CUST-00051,Organic/Direct,,96.08,0.0,0.0,PayPal,False,0.0,,False
ORD-000265,2025-01-06,CUST-01435,Organic/Direct,,67.68,0.0,0.0,Credit Card,False,0.0,,False
ORD-000266,2025-01-06,CUST-01809,Organic/Direct,,143.18,0.25,35.8,PayPal,False,0.0,,False
ORD-000267,2025-01-06,CUST-03008,Organic/Direct,,120.65,0.05,6.03,Credit Card,False,0.0,,False
ORD-000247,2025-01-06,CUST-03618,Affiliate,CMP-0006,54.05,0.0,0.0,Debit Card,False,0.0,,False
ORD-000258,2025-01-06,CUST-02747,Organic/Direct,,105.42,0.0,0.0,Debit Card,False,0.0,,False
ORD-000246,2025-01-06,CUST-01215,Affiliate,CMP-0006,56.15,0.2,11.23,PayPal,False,0.0,,False
ORD-000259,2025-01-06,CUST-00695,Organic/Direct,,51.94,0.0,0.0,Credit Card,False,0.0,,False
ORD-000244,2025-01-06,CUST-02787,Affiliate,CMP-0006,185.95,0.0,0.0,Credit Card,False,0.0,,False
ORD-000245,2025-01-06,CUST-00757,Affiliate,CMP-0006,124.41,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000224,2025-01-06,CUST-00475,Paid Search,CMP-0002,113.22,0.05,5.66,PayPal,False,0.0,,False
ORD-000225,2025-01-06,CUST-01595,Paid Search,CMP-0001,55.66,0.05,2.78,Credit Card,False,0.0,,False
ORD-000226,2025-01-06,CUST-03713,Paid Search,CMP-0002,50.21,0.1,5.02,Credit Card,False,0.0,,False
ORD-000227,2025-01-06,CUST-02990,Paid Search,CMP-0002,108.06,0.0,0.0,Credit Card,False,0.0,,False
ORD-000228,2025-01-06,CUST-04035,Paid Search,CMP-0002,95.7,0.0,0.0,Credit Card,False,0.0,,False
ORD-000229,2025-01-06,CUST-04123,Paid Search,CMP-0001,118.85,0.0,0.0,PayPal,False,0.0,,False
ORD-000230,2025-01-06,CUST-00737,Paid Search,CMP-0001,177.85,0.0,0.0,Credit Card,False,0.0,,False
ORD-000231,2025-01-06,CUST-00375,Paid Search,CMP-0002,90.44,0.15,13.57,PayPal,False,0.0,,False
ORD-000232,2025-01-06,CUST-03208,Paid Social,CMP-0004,33.53,0.0,0.0,PayPal,False,0.0,,False
ORD-000223,2025-01-06,CUST-04165,Paid Search,CMP-0001,89.62,0.0,0.0,Debit Card,False,0.0,,False
ORD-000234,2025-01-06,CUST-02131,Paid Social,CMP-0003,80.44,0.0,0.0,Credit Card,False,0.0,,False
ORD-000235,2025-01-06,CUST-03933,Email,CMP-0005,134.52,0.15,20.18,PayPal,False,0.0,,False
ORD-000236,2025-01-06,CUST-04103,Email,CMP-0005,84.38,0.0,0.0,Credit Card,False,0.0,,False
ORD-000237,2025-01-06,CUST-01566,Email,CMP-0005,44.4,0.0,0.0,Credit Card,False,0.0,,False
ORD-000238,2025-01-06,CUST-00227,Email,CMP-0005,98.88,0.1,9.89,Credit Card,False,0.0,,False
ORD-000239,2025-01-06,CUST-00762,Email,CMP-0005,112.7,0.15,16.91,Credit Card,False,0.0,,False
ORD-000240,2025-01-06,CUST-01220,Email,CMP-0005,102.74,0.2,20.55,Credit Card,False,0.0,,False
ORD-000241,2025-01-06,CUST-02531,Email,CMP-0005,111.48,0.1,11.15,Buy Now Pay Later,False,0.0,,False
ORD-000242,2025-01-06,CUST-04150,Affiliate,CMP-0006,149.91,0.2,29.98,Credit Card,False,0.0,,False
ORD-000233,2025-01-06,CUST-02705,Paid Social,CMP-0003,96.37,0.0,0.0,Debit Card,False,0.0,,True
ORD-000243,2025-01-06,CUST-00662,Affiliate,CMP-0006,121.7,0.0,0.0,Credit Card,False,0.0,,False
ORD-000301,2025-01-07,CUST-01899,Organic/Direct,,62.5,0.0,0.0,Credit Card,False,0.0,,False
ORD-000300,2025-01-07,CUST-04159,Organic/Direct,,77.04,0.0,0.0,Credit Card,False,0.0,,False
ORD-000299,2025-01-07,CUST-01401,Organic/Direct,,71.66,0.1,7.17,Credit Card,False,0.0,,False
ORD-000295,2025-01-07,CUST-03542,Organic/Direct,,204.31,0.0,0.0,Credit Card,False,0.0,,False
ORD-000297,2025-01-07,CUST-00116,Organic/Direct,,127.64,0.0,0.0,PayPal,False,0.0,,False
ORD-000296,2025-01-07,CUST-02783,Organic/Direct,,90.41,0.0,0.0,Credit Card,False,0.0,,False
ORD-000302,2025-01-07,CUST-04033,Organic/Direct,,113.27,0.05,5.66,Credit Card,False,0.0,,False
ORD-000294,2025-01-07,CUST-01762,Organic/Direct,,138.82,0.0,0.0,Credit Card,False,0.0,,False
ORD-000298,2025-01-07,CUST-03508,Organic/Direct,,59.86,0.0,0.0,Credit Card,False,0.0,,False
ORD-000303,2025-01-07,CUST-01302,Organic/Direct,,74.03,0.0,0.0,Debit Card,False,0.0,,False
ORD-000308,2025-01-07,CUST-03072,Organic/Direct,,57.34,0.0,0.0,Debit Card,False,0.0,,False
ORD-000305,2025-01-07,CUST-02230,Organic/Direct,,63.23,0.0,0.0,Credit Card,False,0.0,,False
ORD-000306,2025-01-07,CUST-00637,Organic/Direct,,158.96,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000307,2025-01-07,CUST-03772,Organic/Direct,,151.51,0.0,0.0,Credit Card,False,0.0,,False
ORD-000309,2025-01-07,CUST-02424,Organic/Direct,,42.65,0.05,2.13,Credit Card,False,0.0,,False
ORD-000310,2025-01-07,CUST-00708,Organic/Direct,,95.73,0.0,0.0,Credit Card,False,0.0,,False
ORD-000311,2025-01-07,CUST-00576,Organic/Direct,,81.91,0.0,0.0,Debit Card,False,0.0,,False
ORD-000313,2025-01-07,CUST-03281,Organic/Direct,,190.07,0.0,0.0,Credit Card,False,0.0,,False
ORD-000293,2025-01-07,CUST-00394,Display,CMP-0007,49.27,0.0,0.0,Credit Card,False,0.0,,False
ORD-000314,2025-01-07,CUST-03254,Organic/Direct,,110.36,0.0,0.0,Credit Card,False,0.0,,False
ORD-000304,2025-01-07,CUST-04167,Organic/Direct,,100.88,0.05,5.04,Credit Card,False,0.0,,False
ORD-000292,2025-01-07,CUST-00053,Display,CMP-0007,96.61,0.0,0.0,Credit Card,False,0.0,,False
ORD-000312,2025-01-07,CUST-03272,Organic/Direct,,103.68,0.05,5.18,Buy Now Pay Later,False,0.0,,False
ORD-000290,2025-01-07,CUST-01030,Affiliate,CMP-0006,40.0,0.0,0.0,Credit Card,False,0.0,,False
ORD-000269,2025-01-07,CUST-03978,Paid Search,CMP-0001,133.69,0.15,20.05,Credit Card,False,0.0,,False
ORD-000291,2025-01-07,CUST-01405,Display,CMP-0007,96.79,0.0,0.0,Debit Card,False,0.0,,False
ORD-000271,2025-01-07,CUST-00584,Paid Search,CMP-0001,81.6,0.0,0.0,Credit Card,False,0.0,,False
ORD-000272,2025-01-07,CUST-03252,Paid Search,CMP-0002,80.62,0.15,12.09,PayPal,False,0.0,,False
ORD-000273,2025-01-07,CUST-03184,Paid Search,CMP-0002,155.1,0.1,15.51,PayPal,False,0.0,,False
ORD-000274,2025-01-07,CUST-01033,Paid Search,CMP-0001,63.73,0.0,0.0,Credit Card,False,0.0,,True
ORD-000275,2025-01-07,CUST-03315,Paid Search,CMP-0001,59.7,0.0,0.0,Credit Card,False,0.0,,False
ORD-000276,2025-01-07,CUST-02945,Paid Search,CMP-0002,71.1,0.05,3.55,Credit Card,True,67.55,2025-01-13,False
ORD-000277,2025-01-07,CUST-01133,Paid Social,CMP-0004,107.99,0.1,10.8,Credit Card,False,0.0,,False
ORD-000278,2025-01-07,CUST-01603,Paid Social,CMP-0003,131.98,0.1,13.2,Credit Card,False,0.0,,False
ORD-000270,2025-01-07,CUST-00752,Paid Search,CMP-0001,107.55,0.0,0.0,PayPal,True,107.55,2025-01-24,False
ORD-000280,2025-01-07,CUST-00814,Paid Social,CMP-0004,101.77,0.0,0.0,PayPal,False,0.0,,False
ORD-000279,2025-01-07,CUST-00609,Paid Social,CMP-0003,84.9,0.0,0.0,Credit Card,True,84.9,2025-01-18,False
ORD-000288,2025-01-07,CUST-01020,Affiliate,CMP-0006,42.86,0.15,6.43,Credit Card,False,0.0,,False
ORD-000287,2025-01-07,CUST-03676,Affiliate,CMP-0006,53.23,0.05,2.66,Buy Now Pay Later,False,0.0,,False
ORD-000286,2025-01-07,CUST-00534,Affiliate,CMP-0006,43.18,0.05,2.16,Credit Card,False,0.0,,False
ORD-000289,2025-01-07,CUST-03425,Affiliate,CMP-0006,84.84,0.0,0.0,Debit Card,True,84.84,2025-01-26,False
ORD-000284,2025-01-07,CUST-01843,Email,CMP-0005,53.39,0.1,5.34,Credit Card,False,0.0,,False
ORD-000283,2025-01-07,CUST-02294,Email,CMP-0005,60.19,0.2,12.04,Buy Now Pay Later,False,0.0,,False
ORD-000282,2025-01-07,CUST-02340,Email,CMP-0005,86.73,0.0,0.0,Credit Card,False,0.0,,False
ORD-000281,2025-01-07,CUST-01080,Paid Social,CMP-0003,136.88,0.0,0.0,Credit Card,False,0.0,,False
ORD-000285,2025-01-07,CUST-02198,Affiliate,CMP-0006,71.11,0.0,0.0,PayPal,False,0.0,,False
ORD-000342,2025-01-08,CUST-01938,Display,CMP-0007,98.89,0.0,0.0,Credit Card,False,0.0,,False
ORD-000336,2025-01-08,CUST-01190,Email,CMP-0005,75.82,0.2,15.16,Credit Card,False,0.0,,False
ORD-000337,2025-01-08,CUST-04041,Email,CMP-0005,91.8,0.05,4.59,Debit Card,False,0.0,,False
ORD-000338,2025-01-08,CUST-03575,Affiliate,CMP-0006,61.03,0.0,0.0,Credit Card,False,0.0,,False
ORD-000339,2025-01-08,CUST-01414,Affiliate,CMP-0006,65.51,0.1,6.55,Credit Card,False,0.0,,False
ORD-000340,2025-01-08,CUST-02460,Display,CMP-0007,82.99,0.05,4.15,PayPal,False,0.0,,False
ORD-000341,2025-01-08,CUST-01743,Display,CMP-0007,124.63,0.0,0.0,Credit Card,False,0.0,,False
ORD-000343,2025-01-08,CUST-00174,Display,CMP-0007,27.18,0.05,1.36,Credit Card,False,0.0,,False
ORD-000348,2025-01-08,CUST-01038,Organic/Direct,,116.38,0.0,0.0,Debit Card,False,0.0,,False
ORD-000345,2025-01-08,CUST-00622,Organic/Direct,,82.6,0.0,0.0,Credit Card,False,0.0,,False
ORD-000346,2025-01-08,CUST-04075,Organic/Direct,,59.11,0.0,0.0,Debit Card,False,0.0,,False
ORD-000347,2025-01-08,CUST-00783,Organic/Direct,,151.32,0.0,0.0,PayPal,False,0.0,,False
ORD-000349,2025-01-08,CUST-02961,Organic/Direct,,78.79,0.0,0.0,Debit Card,False,0.0,,False
ORD-000350,2025-01-08,CUST-03578,Organic/Direct,,51.02,0.0,0.0,Credit Card,False,0.0,,False
ORD-000351,2025-01-08,CUST-00536,Organic/Direct,,97.32,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000352,2025-01-08,CUST-01923,Organic/Direct,,43.96,0.15,6.59,Credit Card,False,0.0,,False
ORD-000344,2025-01-08,CUST-01843,Organic/Direct,,110.23,0.0,0.0,Credit Card,False,0.0,,False
ORD-000334,2025-01-08,CUST-01504,Email,CMP-0005,34.46,0.05,1.72,Credit Card,False,0.0,,False
ORD-000335,2025-01-08,CUST-00180,Email,CMP-0005,78.48,0.0,0.0,PayPal,False,0.0,,False
ORD-000332,2025-01-08,CUST-00119,Email,CMP-0005,117.06,0.0,0.0,PayPal,False,0.0,,False
ORD-000333,2025-01-08,CUST-01125,Email,CMP-0005,104.51,0.0,0.0,Credit Card,False,0.0,,False
ORD-ABUSE13873,2025-01-08,CUST-01387,Paid Social,,86.22,0.0,0.0,Credit Card,True,86.22,2025-01-13,False
ORD-000315,2025-01-08,CUST-00326,Paid Search,CMP-0001,93.26,0.0,0.0,Credit Card,False,0.0,,False
ORD-000316,2025-01-08,CUST-03264,Paid Search,CMP-0001,93.59,0.0,0.0,Credit Card,False,0.0,,False
ORD-000318,2025-01-08,CUST-00706,Paid Search,CMP-0002,40.71,0.15,6.11,Debit Card,False,0.0,,False
ORD-000319,2025-01-08,CUST-01727,Paid Search,CMP-0002,84.93,0.0,0.0,PayPal,False,0.0,,False
ORD-000320,2025-01-08,CUST-02648,Paid Search,CMP-0002,90.74,0.0,0.0,Debit Card,False,0.0,,False
ORD-000321,2025-01-08,CUST-01101,Paid Search,CMP-0001,114.16,0.0,0.0,PayPal,False,0.0,,False
ORD-000322,2025-01-08,CUST-03721,Paid Search,CMP-0002,179.27,0.0,0.0,Credit Card,False,0.0,,False
ORD-000317,2025-01-08,CUST-02438,Paid Search,CMP-0001,67.9,0.1,6.79,Credit Card,False,0.0,,False
ORD-000324,2025-01-08,CUST-01048,Paid Search,CMP-0001,39.32,0.0,0.0,Credit Card,False,0.0,,False
ORD-000325,2025-01-08,CUST-01583,Paid Social,CMP-0003,34.4,0.05,1.72,Credit Card,False,0.0,,False
ORD-000326,2025-01-08,CUST-01655,Paid Social,CMP-0004,31.15,0.0,0.0,Debit Card,False,0.0,,False
ORD-000327,2025-01-08,CUST-00641,Paid Social,CMP-0004,90.82,0.15,13.62,Credit Card,False,0.0,,False
ORD-000328,2025-01-08,CUST-03458,Email,CMP-0005,78.69,0.1,7.87,Credit Card,False,0.0,,False
ORD-000329,2025-01-08,CUST-03938,Email,CMP-0005,52.34,0.0,0.0,Credit Card,False,0.0,,False
ORD-000330,2025-01-08,CUST-01876,Email,CMP-0005,32.85,0.2,6.57,Credit Card,False,0.0,,False
ORD-000323,2025-01-08,CUST-02744,Paid Search,CMP-0002,137.02,0.0,0.0,Debit Card,False,0.0,,False
ORD-000331,2025-01-08,CUST-03969,Email,CMP-0005,78.74,0.0,0.0,Credit Card,False,0.0,,False
ORD-000391,2025-01-09,CUST-03968,Organic/Direct,,208.3,0.0,0.0,Debit Card,False,0.0,,False
ORD-000390,2025-01-09,CUST-04073,Organic/Direct,,35.08,0.05,1.75,Debit Card,False,0.0,,False
ORD-000389,2025-01-09,CUST-02863,Organic/Direct,,97.41,0.1,9.74,Credit Card,False,0.0,,False
ORD-000388,2025-01-09,CUST-03810,Display,CMP-0007,67.74,0.0,0.0,Credit Card,True,67.74,2025-01-11,False
ORD-000387,2025-01-09,CUST-01420,Affiliate,CMP-0006,79.34,0.1,7.93,PayPal,False,0.0,,False
ORD-000384,2025-01-09,CUST-03819,Affiliate,CMP-0006,143.95,0.05,7.2,Debit Card,False,0.0,,False
ORD-000385,2025-01-09,CUST-01018,Affiliate,CMP-0006,65.09,0.0,0.0,Credit Card,False,0.0,,False
ORD-000383,2025-01-09,CUST-01573,Affiliate,CMP-0006,111.93,0.0,0.0,Debit Card,False,0.0,,False
ORD-000382,2025-01-09,CUST-00647,Affiliate,CMP-0006,102.46,0.05,5.12,Credit Card,False,0.0,,False
ORD-000392,2025-01-09,CUST-03953,Organic/Direct,,187.25,0.1,18.73,PayPal,False,0.0,,False
ORD-000386,2025-01-09,CUST-03619,Affiliate,CMP-0006,65.09,0.0,0.0,Credit Card,False,0.0,,False
ORD-000393,2025-01-09,CUST-01799,Organic/Direct,,84.99,0.2,17.0,Credit Card,False,0.0,,False
ORD-000403,2025-01-09,CUST-02888,Organic/Direct,,57.36,0.15,8.6,Credit Card,False,0.0,,False
ORD-000395,2025-01-09,CUST-00545,Organic/Direct,,140.01,0.0,0.0,PayPal,False,0.0,,False
ORD-000396,2025-01-09,CUST-03652,Organic/Direct,,122.53,0.0,0.0,Credit Card,False,0.0,,False
ORD-000397,2025-01-09,CUST-01810,Organic/Direct,,45.0,0.05,2.25,Buy Now Pay Later,False,0.0,,False
ORD-000398,2025-01-09,CUST-00089,Organic/Direct,,50.75,0.1,5.08,Credit Card,False,0.0,,False
ORD-000399,2025-01-09,CUST-01158,Organic/Direct,,66.93,0.0,0.0,Credit Card,False,0.0,,False
ORD-000400,2025-01-09,CUST-03999,Organic/Direct,,102.17,0.15,15.33,PayPal,False,0.0,,False
ORD-000401,2025-01-09,CUST-01961,Organic/Direct,,147.73,0.0,0.0,Debit Card,False,0.0,,False
ORD-000402,2025-01-09,CUST-00655,Organic/Direct,,55.38,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000404,2025-01-09,CUST-03425,Organic/Direct,,146.28,0.05,7.31,Buy Now Pay Later,False,0.0,,False
ORD-000405,2025-01-09,CUST-02998,Organic/Direct,,119.14,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000406,2025-01-09,CUST-03449,Organic/Direct,,142.17,0.15,21.33,Debit Card,False,0.0,,False
ORD-000394,2025-01-09,CUST-01948,Organic/Direct,,278.51,0.15,41.78,Credit Card,False,0.0,,False
ORD-000380,2025-01-09,CUST-01493,Email,CMP-0005,128.85,0.0,0.0,Credit Card,False,0.0,,False
ORD-000381,2025-01-09,CUST-00457,Email,CMP-0005,95.56,0.05,4.78,Debit Card,True,90.78,2025-01-14,False
ORD-000378,2025-01-09,CUST-01802,Email,CMP-0005,98.57,0.25,24.64,PayPal,False,0.0,,False
ORD-000379,2025-01-09,CUST-02083,Email,CMP-0005,59.48,0.0,0.0,Credit Card,True,59.48,2025-01-19,False
ORD-000354,2025-01-09,CUST-00107,Paid Search,CMP-0001,75.17,0.0,0.0,Credit Card,False,0.0,,False
ORD-000355,2025-01-09,CUST-03412,Paid Search,CMP-0002,61.04,0.0,0.0,PayPal,True,61.04,2025-01-29,False
ORD-000356,2025-01-09,CUST-03829,Paid Search,CMP-0001,181.66,0.0,0.0,Credit Card,False,0.0,,False
ORD-000357,2025-01-09,CUST-03937,Paid Search,CMP-0002,104.16,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000358,2025-01-09,CUST-01348,Paid Search,CMP-0002,71.62,0.0,0.0,Credit Card,False,0.0,,False
ORD-000359,2025-01-09,CUST-00890,Paid Search,CMP-0002,178.87,0.1,17.89,Credit Card,False,0.0,,False
ORD-000360,2025-01-09,CUST-02176,Paid Social,CMP-0003,29.31,0.0,0.0,Debit Card,False,0.0,,False
ORD-000361,2025-01-09,CUST-02324,Paid Social,CMP-0003,72.52,0.05,3.63,Credit Card,False,0.0,,False
ORD-000362,2025-01-09,CUST-02093,Paid Social,CMP-0004,47.7,0.0,0.0,Credit Card,True,47.7,2025-01-21,False
ORD-000363,2025-01-09,CUST-02495,Paid Social,CMP-0004,126.0,0.0,0.0,Credit Card,False,0.0,,False
ORD-000364,2025-01-09,CUST-01708,Paid Social,CMP-0004,94.19,0.0,0.0,Credit Card,False,0.0,,False
ORD-000353,2025-01-09,CUST-03148,Paid Search,CMP-0001,74.15,0.0,0.0,PayPal,False,0.0,,True
ORD-000366,2025-01-09,CUST-02796,Paid Social,CMP-0003,47.1,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000367,2025-01-09,CUST-02478,Paid Social,CMP-0004,169.9,0.0,0.0,PayPal,False,0.0,,False
ORD-000368,2025-01-09,CUST-03100,Paid Social,CMP-0004,98.53,0.05,4.93,Credit Card,False,0.0,,False
ORD-000369,2025-01-09,CUST-03035,Paid Social,CMP-0003,94.72,0.15,14.21,Buy Now Pay Later,False,0.0,,False
ORD-000370,2025-01-09,CUST-01750,Paid Social,CMP-0004,99.34,0.0,0.0,Credit Card,False,0.0,,False
ORD-000371,2025-01-09,CUST-02904,Paid Social,CMP-0003,28.16,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000372,2025-01-09,CUST-03357,Paid Social,CMP-0004,30.97,0.0,0.0,Credit Card,False,0.0,,False
ORD-000373,2025-01-09,CUST-02883,Email,CMP-0005,73.71,0.0,0.0,Credit Card,False,0.0,,False
ORD-000374,2025-01-09,CUST-02128,Email,CMP-0005,51.1,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000375,2025-01-09,CUST-00179,Email,CMP-0005,58.32,0.05,2.92,Credit Card,False,0.0,,False
ORD-000376,2025-01-09,CUST-01562,Email,CMP-0005,71.35,0.0,0.0,Debit Card,False,0.0,,False
ORD-000377,2025-01-09,CUST-01936,Email,CMP-0005,79.19,0.0,0.0,Credit Card,False,0.0,,False
ORD-000365,2025-01-09,CUST-00854,Paid Social,CMP-0004,166.6,0.0,0.0,Credit Card,True,166.6,2025-01-11,False
ORD-000443,2025-01-10,CUST-03108,Organic/Direct,,91.84,0.15,13.78,Credit Card,False,0.0,,False
ORD-000442,2025-01-10,CUST-02945,Organic/Direct,,71.63,0.0,0.0,Debit Card,False,0.0,,False
ORD-000441,2025-01-10,CUST-01512,Organic/Direct,,107.57,0.0,0.0,PayPal,False,0.0,,False
ORD-000435,2025-01-10,CUST-01900,Organic/Direct,,196.3,0.0,0.0,PayPal,False,0.0,,False
ORD-000439,2025-01-10,CUST-00993,Organic/Direct,,49.38,0.0,0.0,Credit Card,False,0.0,,False
ORD-000438,2025-01-10,CUST-03639,Organic/Direct,,62.41,0.0,0.0,Credit Card,False,0.0,,False
ORD-000437,2025-01-10,CUST-00879,Organic/Direct,,94.44,0.0,0.0,Credit Card,False,0.0,,False
ORD-000436,2025-01-10,CUST-00958,Organic/Direct,,126.51,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000444,2025-01-10,CUST-02146,Organic/Direct,,132.33,0.0,0.0,Credit Card,False,0.0,,False
ORD-000440,2025-01-10,CUST-01388,Organic/Direct,,50.36,0.2,10.07,PayPal,False,0.0,,False
ORD-000445,2025-01-10,CUST-00300,Organic/Direct,,127.73,0.1,12.77,Credit Card,False,0.0,,False
ORD-000451,2025-01-10,CUST-04189,Organic/Direct,,59.49,0.1,5.95,PayPal,False,0.0,,False
ORD-000447,2025-01-10,CUST-02231,Organic/Direct,,133.14,0.0,0.0,PayPal,False,0.0,,False
ORD-000448,2025-01-10,CUST-04002,Organic/Direct,,108.69,0.0,0.0,Debit Card,False,0.0,,False
ORD-000450,2025-01-10,CUST-00661,Organic/Direct,,105.2,0.0,0.0,PayPal,False,0.0,,False
ORD-000452,2025-01-10,CUST-03240,Organic/Direct,,31.61,0.15,4.74,Credit Card,False,0.0,,False
ORD-000453,2025-01-10,CUST-00280,Organic/Direct,,141.96,0.0,0.0,PayPal,False,0.0,,False
ORD-000454,2025-01-10,CUST-00444,Organic/Direct,,39.79,0.0,0.0,PayPal,False,0.0,,False
ORD-000455,2025-01-10,CUST-00044,Organic/Direct,,163.28,0.0,0.0,Credit Card,False,0.0,,False
ORD-000456,2025-01-10,CUST-01753,Organic/Direct,,215.58,0.05,10.78,PayPal,False,0.0,,False
ORD-000457,2025-01-10,CUST-01163,Organic/Direct,,65.65,0.0,0.0,PayPal,False,0.0,,False
ORD-000434,2025-01-10,CUST-01419,Organic/Direct,,113.38,0.0,0.0,Credit Card,False,0.0,,False
ORD-000446,2025-01-10,CUST-01994,Organic/Direct,,51.8,0.0,0.0,Debit Card,False,0.0,,False
ORD-000433,2025-01-10,CUST-01821,Display,CMP-0007,85.31,0.05,4.27,Credit Card,False,0.0,,False
ORD-000449,2025-01-10,CUST-03160,Organic/Direct,,60.79,0.0,0.0,Credit Card,False,0.0,,False
ORD-000431,2025-01-10,CUST-02608,Display,CMP-0007,81.64,0.0,0.0,Credit Card,False,0.0,,False
ORD-000432,2025-01-10,CUST-00210,Display,CMP-0007,153.06,0.1,15.31,Credit Card,False,0.0,,False
ORD-000407,2025-01-10,CUST-04038,Paid Search,CMP-0001,70.72,0.1,7.07,Debit Card,False,0.0,,False
ORD-000408,2025-01-10,CUST-00556,Paid Search,CMP-0002,99.47,0.0,0.0,Credit Card,False,0.0,,False
ORD-000410,2025-01-10,CUST-00913,Paid Search,CMP-0001,73.11,0.05,3.66,PayPal,False,0.0,,False
ORD-000411,2025-01-10,CUST-00433,Paid Search,CMP-0001,112.06,0.0,0.0,PayPal,False,0.0,,False
ORD-000412,2025-01-10,CUST-02611,Paid Search,CMP-0001,65.19,0.1,6.52,PayPal,False,0.0,,False
ORD-000413,2025-01-10,CUST-01536,Paid Search,CMP-0002,50.06,0.05,2.5,Debit Card,True,47.56,2025-01-17,False
ORD-000414,2025-01-10,CUST-00498,Paid Search,CMP-0001,99.37,0.0,0.0,Credit Card,False,0.0,,False
ORD-000415,2025-01-10,CUST-01200,Paid Social,CMP-0003,46.8,0.0,0.0,Buy Now Pay Later,False,0.0,,False
ORD-000416,2025-01-10,CUST-02459,Paid Social,CMP-0003,46.45,0.0,0.0,Credit Card,False,0.0,,False
ORD-000417,2025-01-10,CUST-00235,Paid Social,CMP-0003,31.96,0.15,4.79,Credit Card,False,0.0,,False
ORD-000418,2025-01-10,CUST-00037,Paid Social,CMP-0003,78.22,0.0,0.0,PayPal,False,0.0,,False
ORD-000409,2025-01-10,CUST-00309,Paid Search,CMP-0001,121.22,0.0,0.0,Credit Card,False,0.0,,False
ORD-000420,2025-01-10,CUST-00511,Paid Social,CMP-0004,111.99,0.0,0.0,PayPal,True,111.99,2025-01-13,False
ORD-000421,2025-01-10,CUST-00476,Paid Social,CMP-0003,74.31,0.15,11.15,Credit Card,False,0.0,,False
ORD-000422,2025-01-10,CUST-02367,Paid Social,CMP-0003,101.49,0.0,0.0,Credit Card,True,101.49,2025-01-18,False
ORD-000423,2025-01-10,CUST-01209,Email,CMP-0005,130.32,0.0,0.0,Debit Card,False,0.0,,False
ORD-000424,2025-01-10,CUST-01185,Email,CMP-0005,73.65,0.0,0.0,Credit Card,False,0.0,,False
ORD-000425,2025-01-10,CUST-02395,Affiliate,CMP-0006,64.65,0.05,3.23,Debit Card,False,0.0,,False
ORD-000426,2025-01-10,CUST-01984,Affiliate,CMP-0006,180.78,0.0,0.0,PayPal,False,0.0,,False
ORD-000427,2025-01-10,CUST-02417,Affiliate,CMP-0006,44.21,0.05,2.21,Buy Now Pay Later,False,0.0,,False
ORD-000430,2025-01-10,CUST-04124,Display,CMP-0007,62.12,0.0,0.0,PayPal,False,0.0,,False
ORD-000429,2025-01-10,CUST-01699,Display,CMP-0007,128.38,0.0,0.0,PayPal,True,128.38,2025-01-15,False
ORD-000419,2025-01-10,CUST-00389,Paid Social,CMP-0004,71.83,0.0,0.0,PayPal,False,0.0,,False
ORD-000486,2025-01-11,CUST-04019,Organic/Direct,,75.07,0.0,0.0,Credit Card,False,0.0,,False
ORD-000485,2025-01-11,CUST-03239,Organic/Direct,,93.5,0.0,0.0,Credit Card,False,0.0,,False
ORD-000481,2025-01-11,CUST-00983,Display,CMP-0007,144.23,0.0,0.0,Credit Card,True,144.23,2025-01-26,False
ORD-000483,2025-01-11,CUST-01103,Organic/Direct,,114.39,0.0,0.0,Credit Card,False,0.0,,False
ORD-000482,2025-01-11,CUST-00576,Display,CMP-0007,68.64,0.0,0.0,Credit Card,False,0.0,,False
ORD-000487,2025-01-11,CUST-02388,Organic/Direct,,94.48,0.05,4.72,Debit Card,False,0.0,,False
ORD-000484,2025-01-11,CUST-01224,Organic/Direct,,98.65,0.0,0.0,Credit Card,False,0.0,,False
ORD-000488,2025-01-11,CUST-03470,Organic/Direct,,116.8,0.0,0.0,PayPal,False,0.0,,False
ORD-000493,2025-01-11,CUST-01065,Organic/Direct,,143.7,0.0,0.0,Credit Card,False,0.0,,False
ORD-000490,2025-01-11,CUST-02212,Organic/Direct,,82.17,0.0,0.0,Credit Card,False,0.0,,False
ORD-000491,2025-01-11,CUST-02829,Organic/Direct,,162.32,0.0,0.0,Credit Card,False,0.0,,False
